Horario,Dia,Data,Clube_1,Clube_2,Vencedor,Rodada,pos,Rodada_Num,Arena,Gols_Clube_1,Gols_Clube_2,Estado_Clube_1,Estado_Clube_2
20:30:00,Sábado,2004-10-30,Athlético-PR,Internacional,Athlético-PR,39ª Rodada,3,39,Serra Dourada,2,1,PR,RS
16:00:00,Sábado,2004-10-30,Botafogo-RJ,Cruzeiro,Botafogo-RJ,39ª Rodada,3,39,Caio Martins,2,1,RJ,MG
20:30:00,Sábado,2004-10-30,Corinthians,Vitória,Corinthians,39ª Rodada,3,39,Pacaembu,1,0,SP,ES
20:30:00,Sábado,2004-10-30,Figueirense,São Paulo,Figueirense,39ª Rodada,3,39,Orlando Scarpelli,1,0,SC,SP
18h10,Sábado,2004-10-30,Juventude,Flamengo,Juventude,39ª Rodada,3,39,Alfredo Jaconi,1,0,RS,RJ
18h10,Sábado,2004-10-30,Grêmio,Palmeiras,Palmeiras,39ª Rodada,3,39,Bento Freitas,2,3,RS,SP
16:00:00,Sábado,2004-10-30,Santos,Fluminense,Santos,39ª Rodada,3,39,Benedito Teixeira,5,0,SP,RJ
16:00:00,Domingo,2004-10-31,Vasco,Ponte Preta,-,39ª Rodada,3,39,São Januário,2,2,RJ,SP
20:30:00,Quarta-feira,2004-11-03,São Paulo,São Caetano,São Paulo,38ª Rodada,3,38,Morumbi,4,2,SP,SP
18:00:00,Sábado,2004-11-06,Flamengo,Guarani,Flamengo,40ª Rodada,3,40,Raulino de Oliveira,1,0,RJ,SP
17:00:00,Sábado,2004-11-06,Goiás,Atlético-MG,Goiás,40ª Rodada,3,40,Serra Dourada,1,0,GO,MG
16:00:00,Sábado,2004-11-06,Palmeiras,Paysandu,Palmeiras,40ª Rodada,3,40,Parque Antártica,1,0,SP,PA
18:00:00,Sábado,2004-11-06,Paraná,Grêmio,Paraná,40ª Rodada,3,40,Pinheirão,1,0,PR,RS
17:00:00,Domingo,2004-11-07,Vitória,Juventude,-,40ª Rodada,3,40,Barradão,1,1,ES,RS
16:00:00,Domingo,2004-11-07,Criciúma,Santos,-,40ª Rodada,3,40,Heriberto Hulse,1,1,SC,SP
16:00:00,Domingo,2004-11-07,Fluminense,Athlético-PR,Athlético-PR,40ª Rodada,3,40,Maracanã,1,2,RJ,PR
16:00:00,Domingo,2004-11-07,Coritiba,Figueirense,Coritiba,40ª Rodada,3,40,Couto Pereira,2,0,PR,SC
16:00:00,Domingo,2004-11-07,Cruzeiro,Vasco,Cruzeiro,40ª Rodada,3,40,Mineirão,3,2,MG,RJ
16:00:00,Domingo,2004-11-07,Internacional,Corinthians,Internacional,40ª Rodada,3,40,Beira Rio,3,0,RS,SP
18:00:00,Domingo,2004-11-07,Ponte Preta,São Caetano,São Caetano,40ª Rodada,3,40,Moisés Lucarelli,0,3,SP,SP
18:00:00,Domingo,2004-11-07,São Paulo,Botafogo-RJ,São Paulo,40ª Rodada,3,40,Morumbi,5,2,SP,RJ
20:30:00,Quarta-feira,2004-11-10,São Caetano,Paraná,São Caetano,39ª Rodada,3,39,Anacleto Campanella,2,1,SP,PR
18h10,Sábado,2004-11-13,Corinthians,Fluminense,-,41ª Rodada,3,41,Pacaembu,1,1,SP,RJ
16:00:00,Sábado,2004-11-13,Botafogo-RJ,Coritiba,Botafogo-RJ,41ª Rodada,3,41,Caio Martins,4,1,RJ,PR
18h10,Sábado,2004-11-13,Grêmio,Ponte Preta,Grêmio,41ª Rodada,3,41,Bento Freitas,6,1,RS,SP
16:00:00,Sábado,2004-11-13,São Caetano,Cruzeiro,São Caetano,41ª Rodada,3,41,Anacleto Campanella,4,1,SP,MG
17:00:00,Domingo,2004-11-14,Paysandu,Paraná,-,41ª Rodada,3,41,Mangueirão,1,1,PA,PR
16:00:00,Domingo,2004-11-14,Vasco,São Paulo,-,41ª Rodada,3,41,São Januário,0,0,RJ,SP
16:00:00,Domingo,2004-11-14,Guarani,Vitória,-,41ª Rodada,3,41,Brinco de Ouro,0,0,SP,ES
16:00:00,Domingo,2004-11-14,Atlético-MG,Flamengo,Atlético-MG,41ª Rodada,3,41,Ipatingão,6,1,MG,RJ
16:00:00,Domingo,2004-11-14,Athlético-PR,Criciúma,Athlético-PR,41ª Rodada,3,41,Arena da Baixada,6,1,PR,SC
18:00:00,Domingo,2004-11-14,Juventude,Internacional,Internacional,41ª Rodada,3,41,Colosso da Lagoa,2,3,RS,RS
18:00:00,Domingo,2004-11-14,Figueirense,Palmeiras,Palmeiras,41ª Rodada,3,41,Orlando Scarpelli,0,1,SC,SP
16:00:00,Domingo,2004-11-14,Santos,Goiás,Santos,41ª Rodada,3,41,Prudentão,2,1,SP,GO
16:00:00,Sábado,2004-11-20,Fluminense,Figueirense,Figueirense,42ª Rodada,3,42,Raulino de Oliveira,0,2,RJ,SC
18h10,Sábado,2004-11-20,Palmeiras,Guarani,Guarani,42ª Rodada,3,42,Parque Antártica,0,2,SP,SP
16:00:00,Sábado,2004-11-20,Paraná,Atlético-MG,Paraná,42ª Rodada,3,42,Pinheirão,1,0,PR,MG
18h10,Sábado,2004-11-20,Vitória,Grêmio,Vitória,42ª Rodada,3,42,Barradão,2,0,ES,RS
16:00:00,Domingo,2004-11-21,Flamengo,Botafogo-RJ,-,42ª Rodada,3,42,Maracanã,0,0,RJ,RJ
16:00:00,Domingo,2004-11-21,Ponte Preta,Athlético-PR,Athlético-PR,42ª Rodada,3,42,Moisés Lucarelli,2,3,SP,PR
16:00:00,Domingo,2004-11-21,Cruzeiro,Corinthians,Corinthians,42ª Rodada,3,42,Mineirão,0,1,MG,SP
16:00:00,Domingo,2004-11-21,Criciúma,Paysandu,Criciúma,42ª Rodada,3,42,Heriberto Hulse,1,0,SC,PA
16:00:00,Domingo,2004-11-21,Goiás,Vasco,Goiás,42ª Rodada,3,42,Serra Dourada,3,2,GO,RJ
18:00:00,Domingo,2004-11-21,Internacional,São Caetano,Internacional,42ª Rodada,3,42,Beira Rio,1,0,RS,SP
16:00:00,Domingo,2004-11-21,Coritiba,Santos,Santos,42ª Rodada,3,42,Couto Pereira,0,1,PR,SP
18:00:00,Domingo,2004-11-21,São Paulo,Juventude,São Paulo,42ª Rodada,3,42,Morumbi,4,0,SP,RS
16:00:00,Sábado,2004-11-27,Botafogo-RJ,Guarani,Botafogo-RJ,43ª Rodada,3,43,Caio Martins,1,0,RJ,SP
16:00:00,Sábado,2004-11-27,Figueirense,Atlético-MG,Figueirense,43ª Rodada,3,43,Santa Cruz,2,1,SC,MG
18h10,Sábado,2004-11-27,Cruzeiro,Fluminense,Fluminense,43ª Rodada,3,43,Mineirão,2,3,MG,RJ
16:00:00,Sábado,2004-11-27,Paraná,Goiás,Paraná,43ª Rodada,3,43,Pinheirão,2,1,PR,GO
18h10,Sábado,2004-11-27,São Paulo,Internacional,São Paulo,43ª Rodada,3,43,Morumbi,2,1,SP,RS
18:00:00,Domingo,2004-11-28,Grêmio,Athlético-PR,-,43ª Rodada,3,43,Colosso da Lagoa,3,3,RS,PR
18:00:00,Domingo,2004-11-28,Vasco,Juventude,-,43ª Rodada,3,43,São Januário,1,1,RJ,RS
16:00:00,Domingo,2004-11-28,Paysandu,Santos,-,43ª Rodada,3,43,Mangueirão,1,1,PA,SP
16:00:00,Domingo,2004-11-28,Coritiba,Vitória,Coritiba,43ª Rodada,3,43,Couto Pereira,5,1,PR,ES
16:00:00,Domingo,2004-11-28,Palmeiras,Flamengo,Flamengo,43ª Rodada,3,43,Parque Antártica,1,2,SP,RJ
16:00:00,Domingo,2004-11-28,Ponte Preta,Criciúma,Ponte Preta,43ª Rodada,3,43,Moisés Lucarelli,1,0,SP,SC
16:00:00,Domingo,2004-11-28,São Caetano,Corinthians,São Caetano,43ª Rodada,3,43,Anacleto Campanella,2,1,SP,SP
18h10,Sábado,2004-12-04,Goiás,Palmeiras,-,44ª Rodada,3,44,Serra Dourada,0,0,GO,SP
16:00:00,Sábado,2004-12-04,Atlético-MG,Paysandu,-,44ª Rodada,3,44,Ipatingão,0,0,MG,PA
18h10,Sábado,2004-12-04,Corinthians,Vasco,Corinthians,44ª Rodada,3,44,Pacaembu,3,1,SP,RJ
16:00:00,Sábado,2004-12-04,Fluminense,Ponte Preta,Fluminense,44ª Rodada,3,44,Raulino de Oliveira,1,0,RJ,SP
16:00:00,Sábado,2004-12-04,Guarani,Figueirense,Guarani,44ª Rodada,3,44,Brinco de Ouro,2,1,SP,SC
16:00:00,Sábado,2004-12-04,Criciúma,Paraná,Paraná,44ª Rodada,3,44,Heriberto Hulse,1,2,SC,PR
18:00:00,Domingo,2004-12-05,Flamengo,Coritiba,-,44ª Rodada,3,44,Raulino de Oliveira,0,0,RJ,PR
16:00:00,Domingo,2004-12-05,Athlético-PR,São Caetano,Athlético-PR,44ª Rodada,3,44,Arena da Baixada,5,2,PR,SP
18:00:00,Domingo,2004-12-05,Internacional,Cruzeiro,Internacional,44ª Rodada,3,44,Beira Rio,2,0,RS,MG
16:00:00,Domingo,2004-12-05,Juventude,Botafogo-RJ,Juventude,44ª Rodada,3,44,Alfredo Jaconi,1,0,RS,RJ
16:00:00,Domingo,2004-12-05,Santos,Grêmio,Santos,44ª Rodada,3,44,Benedito Teixeira,5,1,SP,RS
16:00:00,Domingo,2004-12-05,Vitória,São Paulo,São Paulo,44ª Rodada,3,44,Barradão,1,4,ES,SP
16:00:00,Sábado,2004-12-11,Grêmio,Atlético-MG,Atlético-MG,45ª Rodada,3,45,Colosso da Lagoa,0,1,RS,MG
18h10,Sábado,2004-12-11,Paraná,Fluminense,Fluminense,45ª Rodada,3,45,Pinheirão,0,1,PR,RJ
18h10,Sábado,2004-12-11,Palmeiras,Criciúma,Palmeiras,45ª Rodada,3,45,Parque Antártica,3,2,SP,SC
17:00:00,Sábado,2004-12-11,Paysandu,Guarani,Paysandu,45ª Rodada,3,45,Mangueirão,4,2,PA,SP
16:00:00,Domingo,2004-12-12,São Paulo,Flamengo,-,45ª Rodada,3,45,Morumbi,1,1,SP,RJ
16:00:00,Domingo,2004-12-12,Botafogo-RJ,Corinthians,Corinthians,45ª Rodada,3,45,Caio Martins,1,2,RJ,SP
16:00:00,Domingo,2004-12-12,Coritiba,Goiás,Coritiba,45ª Rodada,3,45,Couto Pereira,1,0,PR,GO
18:00:00,Domingo,2004-12-12,Cruzeiro,Vitória,Cruzeiro,45ª Rodada,3,45,Mineirão,4,0,MG,ES
16:00:00,Domingo,2004-12-12,Figueirense,Juventude,Figueirense,45ª Rodada,3,45,Orlando Scarpelli,1,0,SC,RS
18:00:00,Domingo,2004-12-12,Ponte Preta,Internacional,Internacional,45ª Rodada,3,45,Moisés Lucarelli,1,2,SP,RS
16:00:00,Domingo,2004-12-12,São Caetano,Santos,Santos,45ª Rodada,3,45,Anacleto Campanella,0,3,SP,SP
16:00:00,Domingo,2004-12-12,Vasco,Athlético-PR,Vasco,45ª Rodada,3,45,São Januário,1,0,RJ,PR
16:00:00,Domingo,2004-12-19,Athlético-PR,Botafogo-RJ,-,46ª Rodada,3,46,Arena da Baixada,1,1,PR,RJ
16:00:00,Domingo,2004-12-19,Criciúma,Coritiba,-,46ª Rodada,3,46,Heriberto Hulse,3,3,SC,PR
16:00:00,Domingo,2004-12-19,Fluminense,Palmeiras,-,46ª Rodada,3,46,Maracanã,1,1,RJ,SP
16:00:00,Domingo,2004-12-19,Atlético-MG,São Caetano,Atlético-MG,46ª Rodada,3,46,Mineirão,3,0,MG,SP
16:00:00,Domingo,2004-12-19,Corinthians,Figueirense,Corinthians,46ª Rodada,3,46,Pacaembu,5,2,SP,SC
16:00:00,Domingo,2004-12-19,Flamengo,Cruzeiro,Flamengo,46ª Rodada,3,46,Raulino de Oliveira,6,2,RJ,MG
16:00:00,Domingo,2004-12-19,Goiás,São Paulo,Goiás,46ª Rodada,3,46,Serra Dourada,2,0,GO,SP
16:00:00,Domingo,2004-12-19,Guarani,Grêmio,Guarani,46ª Rodada,3,46,Brinco de Ouro,2,0,SP,RS
16:00:00,Domingo,2004-12-19,Internacional,Paraná,Internacional,46ª Rodada,3,46,Beira Rio,2,1,RS,PR
16:00:00,Domingo,2004-12-19,Juventude,Paysandu,Paysandu,46ª Rodada,3,46,Alfredo Jaconi,1,2,RS,PA
16:00:00,Domingo,2004-12-19,Vitória,Ponte Preta,Ponte Preta,46ª Rodada,3,46,Barradão,1,2,ES,SP
16:00:00,Domingo,2004-12-19,SANTOS,VASCO,SANTOS,46ª Rodada,3,46,Teixeirão,2,1,SP,RJ
18h10,Sábado,2005-04-23,Flamengo,Cruzeiro,-,1ª Rodada,2,1,Maracanã,1,1,RJ,MG
18h10,Sábado,2005-04-23,São Caetano,Palmeiras,-,1ª Rodada,2,1,Bruno José Daniel,2,2,SP,SP
16:00:00,Sábado,2005-04-23,Atlético-MG,Figueirense,Atlético-MG,1ª Rodada,2,1,Mineirão,4,1,MG,SC
16:00:00,Sábado,2005-04-23,Paraná,Goiás,Goiás,1ª Rodada,2,1,Pinheirão,0,2,PR,GO
16:00:00,Domingo,2005-04-24,Corinthians,Juventude,-,1ª Rodada,2,1,Pacaembu,2,2,SP,RS
18h10,Domingo,2005-04-24,Brasiliense,Vasco,-,1ª Rodada,2,1,Mané Garrincha,2,2,DF,RJ
16:00:00,Domingo,2005-04-24,Internacional,Botafogo-RJ,Botafogo-RJ,1ª Rodada,2,1,Beira Rio,0,2,RS,RJ
16:00:00,Domingo,2005-04-24,Fortaleza,Coritiba,Coritiba,1ª Rodada,2,1,Presidente Vargas,0,1,CE,PR
16:00:00,Domingo,2005-04-24,Fluminense,São Paulo,Fluminense,1ª Rodada,2,1,Maracanã,2,1,RJ,SP
18h10,Domingo,2005-04-24,Athlético-PR,Ponte Preta,Ponte Preta,1ª Rodada,2,1,Arena da Baixada,0,1,PR,SP
18h10,Domingo,2005-04-24,Santos,Paysandu,Santos,1ª Rodada,2,1,A Campanella,4,1,SP,PA
18h10,Sábado,2005-04-30,Ponte Preta,Atlético-MG,-,2ª Rodada,2,2,Moisés Lucarelli,3,3,SP,MG
16:00:00,Sábado,2005-04-30,Vasco,Fortaleza,-,2ª Rodada,2,2,Raulino de Oliveira,0,0,RJ,CE
18h10,Sábado,2005-04-30,São Paulo,Paraná,-,2ª Rodada,2,2,Morumbi,1,1,SP,PR
16:00:00,Sábado,2005-04-30,Goiás,São Caetano,-,2ª Rodada,2,2,Serra Dourada,0,0,GO,SP
16:00:00,Sábado,2005-04-30,Palmeiras,Brasiliense,Palmeiras,2ª Rodada,2,2,Parque Antártica,2,1,SP,DF
16:00:00,Domingo,2005-05-01,Botafogo-RJ,Corinthians,Botafogo-RJ,2ª Rodada,2,2,Luso Brasileiro,3,1,RJ,SP
16:00:00,Domingo,2005-05-01,Cruzeiro,Internacional,Cruzeiro,2ª Rodada,2,2,Mineirão,3,2,MG,RS
16:00:00,Domingo,2005-05-01,Figueirense,Flamengo,Flamengo,2ª Rodada,2,2,Orlando Scarpelli,0,1,SC,RJ
18h10,Domingo,2005-05-01,Paysandu,Fluminense,Fluminense,2ª Rodada,2,2,Mangueirão,1,2,PA,RJ
16:00:00,Domingo,2005-05-01,Juventude,Athlético-PR,Juventude,2ª Rodada,2,2,Alfredo Jaconi,1,0,RS,PR
18h10,Domingo,2005-05-01,Coritiba,Santos,Santos,2ª Rodada,2,2,Couto Pereira,2,3,PR,SP
16:00:00,Sábado,2005-05-07,Goiás,Figueirense,-,3ª Rodada,2,3,Serra Dourada,0,0,GO,SC
16:00:00,Sábado,2005-05-07,Paraná,Juventude,-,3ª Rodada,2,3,Pinheirão,2,2,PR,RS
18h10,Sábado,2005-05-07,Ponte Preta,Paysandu,Ponte Preta,3ª Rodada,2,3,Moisés Lucarelli,2,0,SP,PA
18h10,Sábado,2005-05-07,Santos,Athlético-PR,Santos,3ª Rodada,2,3,Vila Belmiro,2,1,SP,PR
18h10,Domingo,2005-05-08,Atlético-MG,Brasiliense,Brasiliense,3ª Rodada,2,3,Mineirão,0,1,MG,DF
16:00:00,Domingo,2005-05-08,Coritiba,Palmeiras,Coritiba,3ª Rodada,2,3,Couto Pereira,1,0,PR,SP
18h10,Domingo,2005-05-08,Fluminense,Cruzeiro,Fluminense,3ª Rodada,2,3,Raulino de Oliveira,2,1,RJ,MG
16:00:00,Domingo,2005-05-08,Internacional,Flamengo,Internacional,3ª Rodada,2,3,Beira Rio,1,0,RS,RJ
18h10,Domingo,2005-05-08,São Caetano,Fortaleza,São Caetano,3ª Rodada,2,3,Anacleto Campanella,2,1,SP,CE
16:00:00,Domingo,2005-05-08,Corinthians,São Paulo,São Paulo,3ª Rodada,2,3,Pacaembu,1,5,SP,SP
18h10,Sábado,2005-05-14,Botafogo-RJ,Atlético-MG,Botafogo-RJ,4ª Rodada,2,4,Giulite Coutinho,2,1,RJ,MG
16:00:00,Sábado,2005-05-14,Fortaleza,Ponte Preta,Fortaleza,4ª Rodada,2,4,Presidente Vargas,2,1,CE,SP
18h10,Sábado,2005-05-14,Figueirense,Internacional,Internacional,4ª Rodada,2,4,Orlando Scarpelli,1,2,SC,RS
18h10,Sábado,2005-05-14,São Paulo,Coritiba,São Paulo,4ª Rodada,2,4,Morumbi,1,0,SP,PR
16:00:00,Domingo,2005-05-15,Athlético-PR,Corinthians,Corinthians,4ª Rodada,2,4,Arena da Baixada,1,2,PR,SP
16:00:00,Domingo,2005-05-15,Cruzeiro,Goiás,Cruzeiro,4ª Rodada,2,4,Mineirão,3,1,MG,GO
18h10,Domingo,2005-05-15,Flamengo,Santos,Flamengo,4ª Rodada,2,4,Luso Brasileiro,2,1,RJ,SP
18h10,Domingo,2005-05-15,Brasiliense,Fluminense,Fluminense,4ª Rodada,2,4,Boca do Jacaré,0,3,DF,RJ
16:00:00,Domingo,2005-05-15,Juventude,Vasco,Juventude,4ª Rodada,2,4,Alfredo Jaconi,4,1,RS,RJ
18h10,Domingo,2005-05-15,Palmeiras,Paraná,Paraná,4ª Rodada,2,4,Parque Antártica,1,2,SP,PR
16:00:00,Domingo,2005-05-15,Paysandu,São Caetano,Paysandu,4ª Rodada,2,4,Mangueirão,3,2,PA,SP
16:00:00,Sábado,2005-05-21,Paraná,Ponte Preta,-,5ª Rodada,2,5,Pinheirão,1,1,PR,SP
18h10,Sábado,2005-05-21,Fluminense,Coritiba,Coritiba,5ª Rodada,2,5,Raulino de Oliveira,2,4,RJ,PR
16:00:00,Sábado,2005-05-21,Fortaleza,Brasiliense,Fortaleza,5ª Rodada,2,5,Presidente Vargas,2,0,CE,DF
18h10,Sábado,2005-05-21,Goiás,Botafogo-RJ,Goiás,5ª Rodada,2,5,Serra Dourada,4,0,GO,RJ
16:00:00,Sábado,2005-05-21,Juventude,Paysandu,Juventude,5ª Rodada,2,5,Alfredo Jaconi,2,0,RS,PA
18h10,Domingo,2005-05-22,Corinthians,Figueirense,Corinthians,5ª Rodada,2,5,Pacaembu,2,1,SP,SC
18h10,Domingo,2005-05-22,Cruzeiro,Palmeiras,Cruzeiro,5ª Rodada,2,5,Mineirão,2,0,MG,SP
18h10,Domingo,2005-05-22,Athlético-PR,Internacional,Internacional,5ª Rodada,2,5,Arena da Baixada,1,3,PR,RS
16:00:00,Domingo,2005-05-22,Santos,Atlético-MG,Santos,5ª Rodada,2,5,Vila Belmiro,3,0,SP,MG
16:00:00,Domingo,2005-05-22,São Caetano,Flamengo,São Caetano,5ª Rodada,2,5,Anacleto Campanella,1,0,SP,RJ
16:00:00,Domingo,2005-05-22,Vasco,São Paulo,Vasco,5ª Rodada,2,5,São Januário,3,1,RJ,SP
18h10,Sábado,2005-05-28,São Paulo,Cruzeiro,-,6ª Rodada,2,6,Morumbi,1,1,SP,MG
18h10,Sábado,2005-05-28,Figueirense,São Caetano,Figueirense,6ª Rodada,2,6,Orlando Scarpelli,2,0,SC,SP
16:00:00,Sábado,2005-05-28,Paysandu,Goiás,Paysandu,6ª Rodada,2,6,Mangueirão,1,0,PA,GO
16:00:00,Domingo,2005-05-29,Flamengo,Fluminense,-,6ª Rodada,2,6,Raulino de Oliveira,0,0,RJ,RJ
18h10,Domingo,2005-05-29,Botafogo-RJ,Athlético-PR,Botafogo-RJ,6ª Rodada,2,6,Luso Brasileiro,2,0,RJ,PR
16:00:00,Domingo,2005-05-29,Brasiliense,Paraná,Brasiliense,6ª Rodada,2,6,Boca do Jacaré,1,0,DF,PR
16:00:00,Domingo,2005-05-29,Atlético-MG,Corinthians,Corinthians,6ª Rodada,2,6,Mineirão,0,1,MG,SP
18h10,Domingo,2005-05-29,Internacional,Fortaleza,Internacional,6ª Rodada,2,6,Beira Rio,1,0,RS,CE
18h10,Domingo,2005-05-29,Coritiba,Juventude,Juventude,6ª Rodada,2,6,Couto Pereira,1,2,PR,RS
16:00:00,Domingo,2005-05-29,Palmeiras,Santos,Palmeiras,6ª Rodada,2,6,Parque Antártica,2,1,SP,SP
16:00:00,Domingo,2005-05-29,Ponte Preta,Vasco,Ponte Preta,6ª Rodada,2,6,Moisés Lucarelli,4,2,SP,RJ
16:00:00,Sábado,2005-06-11,Athlético-PR,Figueirense,-,7ª Rodada,2,7,Couto Pereira,0,0,PR,SC
18h10,Sábado,2005-06-11,Botafogo-RJ,Juventude,Botafogo-RJ,7ª Rodada,2,7,Luso Brasileiro,3,2,RJ,RS
18h10,Sábado,2005-06-11,Goiás,Palmeiras,Goiás,7ª Rodada,2,7,Serra Dourada,2,1,GO,SP
16:00:00,Sábado,2005-06-11,Paraná,Fortaleza,Paraná,7ª Rodada,2,7,Pinheirão,3,0,PR,CE
16:00:00,Sábado,2005-06-11,Cruzeiro,Ponte Preta,Ponte Preta,7ª Rodada,2,7,Mineirão,1,2,MG,SP
16:00:00,Sábado,2005-06-11,São Caetano,Brasiliense,São Caetano,7ª Rodada,2,7,Anacleto Campanella,2,0,SP,DF
16:00:00,Domingo,2005-06-12,Internacional,Atlético-MG,-,7ª Rodada,2,7,Beira Rio,1,1,RS,MG
18h10,Domingo,2005-06-12,Vasco,Coritiba,-,7ª Rodada,2,7,São Januário,2,2,RJ,PR
16:00:00,Domingo,2005-06-12,Santos,Fluminense,-,7ª Rodada,2,7,Vila Belmiro,1,1,SP,RJ
18h10,Domingo,2005-06-12,Paysandu,São Paulo,-,7ª Rodada,2,7,Mangueirão,2,2,PA,SP
16:00:00,Domingo,2005-06-12,Corinthians,Flamengo,Corinthians,7ª Rodada,2,7,Wilson de Barros,4,2,SP,RJ
18h10,Sábado,2005-06-18,Flamengo,Athlético-PR,-,8ª Rodada,2,8,Luso Brasileiro,1,1,RJ,PR
16:00:00,Sábado,2005-06-18,Figueirense,Paysandu,-,8ª Rodada,2,8,Orlando Scarpelli,3,3,SC,PA
16:00:00,Sábado,2005-06-18,Brasiliense,Corinthians,Corinthians,8ª Rodada,2,8,Mané Garrincha,2,4,DF,SP
16:00:00,Sábado,2005-06-18,Palmeiras,Vasco,Palmeiras,8ª Rodada,2,8,Parque Antártica,5,2,SP,RJ
18h10,Sábado,2005-06-18,Ponte Preta,Goiás,Ponte Preta,8ª Rodada,2,8,Moisés Lucarelli,2,0,SP,GO
18h10,Sábado,2005-06-18,Atlético-MG,São Caetano,São Caetano,8ª Rodada,2,8,Mineirão,2,3,MG,SP
18h10,Domingo,2005-06-19,Juventude,Cruzeiro,-,8ª Rodada,2,8,Alfredo Jaconi,0,0,RS,MG
18h10,Domingo,2005-06-19,Fortaleza,Santos,-,8ª Rodada,2,8,Castelão,0,0,CE,SP
18h10,Domingo,2005-06-19,Coritiba,Paraná,Coritiba,8ª Rodada,2,8,Couto Pereira,2,1,PR,PR
18h10,Domingo,2005-06-19,Fluminense,Internacional,Fluminense,8ª Rodada,2,8,Raulino de Oliveira,3,0,RJ,RS
18h10,Domingo,2005-06-19,São Paulo,Botafogo-RJ,São Paulo,8ª Rodada,2,8,Morumbi,1,0,SP,RJ
18h10,Sábado,2005-06-25,Flamengo,Brasiliense,Brasiliense,9ª Rodada,2,9,Giulite Coutinho,3,4,RJ,DF
18h10,Sábado,2005-06-25,São Paulo,Internacional,Internacional,9ª Rodada,2,9,Morumbi,1,3,SP,RS
16:00:00,Sábado,2005-06-25,Paraná,Atlético-MG,Paraná,9ª Rodada,2,9,Pinheirão,1,0,PR,MG
16:00:00,Sábado,2005-06-25,Juventude,Ponte Preta,Ponte Preta,9ª Rodada,2,9,Alfredo Jaconi,1,3,RS,SP
18h10,Domingo,2005-06-26,Athlético-PR,Fortaleza,-,9ª Rodada,2,9,Couto Pereira,0,0,PR,CE
18h10,Domingo,2005-06-26,Cruzeiro,Vasco,-,9ª Rodada,2,9,Mineirão,3,3,MG,RJ
16:00:00,Domingo,2005-06-26,Botafogo-RJ,Figueirense,Figueirense,9ª Rodada,2,9,Luso Brasileiro,0,1,RJ,SC
16:00:00,Domingo,2005-06-26,Corinthians,Fluminense,Fluminense,9ª Rodada,2,9,Wilson de Barros,0,1,SP,RJ
16:00:00,Domingo,2005-06-26,Goiás,Coritiba,Goiás,9ª Rodada,2,9,Serra Dourada,2,1,GO,PR
18h10,Domingo,2005-06-26,Paysandu,Palmeiras,Paysandu,9ª Rodada,2,9,Mangueirão,2,1,PA,SP
16:00:00,Domingo,2005-06-26,São Caetano,Santos,Santos,9ª Rodada,2,9,Anacleto Campanella,1,3,SP,SP
16:00:00,Sábado,2005-07-02,Coritiba,Paysandu,Coritiba,10ª Rodada,3,10,Couto Pereira,3,1,PR,PA
18h10,Sábado,2005-07-02,Vasco,Goiás,Goiás,10ª Rodada,3,10,São Januário,1,2,RJ,GO
16:00:00,Sábado,2005-07-02,Fluminense,Paraná,Paraná,10ª Rodada,3,10,Raulino de Oliveira,0,1,RJ,PR
16:00:00,Domingo,2005-07-03,Figueirense,Cruzeiro,-,10ª Rodada,3,10,Orlando Scarpelli,0,0,SC,MG
18h10,Domingo,2005-07-03,Santos,Juventude,-,10ª Rodada,3,10,Vila Belmiro,0,0,SP,RS
16:00:00,Domingo,2005-07-03,Atlético-MG,Flamengo,Atlético-MG,10ª Rodada,3,10,Mineirão,3,1,MG,RJ
18h10,Domingo,2005-07-03,Brasiliense,Athlético-PR,Brasiliense,10ª Rodada,3,10,Boca do Jacaré,2,1,DF,PR
16:00:00,Domingo,2005-07-03,Fortaleza,Corinthians,Fortaleza,10ª Rodada,3,10,Castelão,2,1,CE,SP
18h10,Domingo,2005-07-03,Internacional,São Caetano,Internacional,10ª Rodada,3,10,Beira Rio,2,1,RS,SP
18h10,Domingo,2005-07-03,Palmeiras,Botafogo-RJ,Palmeiras,10ª Rodada,3,10,Parque Antártica,4,1,SP,RJ
16:00:00,Sábado,2005-07-09,Paysandu,Fortaleza,Fortaleza,11ª Rodada,3,11,Mangueirão,1,2,PA,CE
16:00:00,Sábado,2005-07-09,Juventude,Brasiliense,Juventude,11ª Rodada,3,11,Alfredo Jaconi,2,1,RS,DF
16:00:00,Sábado,2005-07-09,Paraná,Figueirense,Paraná,11ª Rodada,3,11,Pinheirão,3,0,PR,SC
18h10,Sábado,2005-07-09,São Caetano,Ponte Preta,São Caetano,11ª Rodada,3,11,Anacleto Campanella,2,1,SP,SP
18h10,Sábado,2005-07-09,São Paulo,Flamengo,São Paulo,11ª Rodada,3,11,Morumbi,2,0,SP,RJ
18h10,Domingo,2005-07-10,Athlético-PR,Coritiba,Athlético-PR,11ª Rodada,3,11,Arena da Baixada,1,0,PR,PR
16:00:00,Domingo,2005-07-10,Corinthians,Palmeiras,Corinthians,11ª Rodada,3,11,Morumbi,3,1,SP,SP
18h10,Domingo,2005-07-10,Cruzeiro,Atlético-MG,Cruzeiro,11ª Rodada,3,11,Mineirão,2,1,MG,MG
16:00:00,Domingo,2005-07-10,Botafogo-RJ,Fluminense,Fluminense,11ª Rodada,3,11,Raulino de Oliveira,1,2,RJ,RJ
